UniqueNo,SampleCode,Genus,Species,Sex,ColMonth,ColDay,ColYear,TRANSECT,TRAP,SITE
432488,0522538A,Bicyclus,madetes,m,Dec,22,2005,2,2,5
458671,0522541A,Bicyclus,madetes,m,Feb,2,2006,2,2,5
459416,0522541A,Bicyclus,madetes,m,Feb,2,2006,2,2,5
459192,0522543A,Bicyclus,madetes,m,Mar,16,2006,2,2,5
459448,0522543B,Bicyclus,madetes,m,Mar,17,2006,2,2,5
458661,0523543A,Bicyclus,madetes,m,Mar,16,2006,2,3,5
458687,0523545A,Bicyclus,madetes,m,Apr,27,2006,2,3,5
460822,0523545A,Bicyclus,madetes,m,Apr,27,2006,2,3,5
440739,0523545B,Bicyclus,madetes,m,Apr,28,2006,2,3,5
422632,0524532A,Bicyclus,madetes,m,Aug,30,2005,2,4,5
432822,0524533B,Bicyclus,madetes,m,Sep,14,2005,2,4,5
459306,0524542B,Bicyclus,madetes,m,Feb,24,2006,2,4,5
458872,0524545A,Bicyclus,madetes,m,Apr,27,2006,2,4,5
459228,0524545A,Bicyclus,madetes,m,Apr,27,2006,2,4,5
468170,0524545B,Bicyclus,madetes,m,Apr,28,2006,2,4,5
458716,0524546A,Bicyclus,madetes,m,May,18,2006,2,4,5
458973,0524546B,Bicyclus,madetes,m,May,19,2006,2,4,5
432033,0531532B,Bicyclus,madetes,m,Aug,31,2005,3,1,5
431721,0531533B,Bicyclus,madetes,m,Sep,14,2005,3,1,5
431855,0531534A,Bicyclus,madetes,m,Sep,27,2005,3,1,5
458796,0531544A,Bicyclus,madetes,m,Apr,6,2006,3,1,5
459152,0531544B,Bicyclus,madetes,m,Apr,7,2006,3,1,5
458852,0531545A,Bicyclus,madetes,m,Apr,27,2006,3,1,5
459174,0531546A,Bicyclus,madetes,m,May,18,2006,3,1,5
459248,0531546A,Bicyclus,madetes,m,May,18,2006,3,1,5
459444,0531546A,Bicyclus,madetes,m,May,18,2006,3,1,5
460858,0531546A,Bicyclus,madetes,m,May,18,2006,3,1,5
458832,0531546B,Bicyclus,madetes,m,May,19,2006,3,1,5
459395,0531546B,Bicyclus,madetes,m,May,19,2006,3,1,5
393153,0532533B,Bicyclus,madetes,F,Sep,14,2005,3,2,5
432182,0532535A,Bicyclus,madetes,m,Oct,20,2005,3,2,5
431979,0532535B,Bicyclus,madetes,m,Oct,21,2005,3,2,5
459424,0532545A,Bicyclus,madetes,m,Apr,27,2006,3,2,5
468079,0532545A,Bicyclus,madetes,f,Apr,27,2006,3,2,5
458610,0532545B,Bicyclus,madetes,m,Apr,28,2006,3,2,5
440716,0532546A,Bicyclus,madetes,m,May,18,2006,3,2,5
458792,0532546A,Bicyclus,madetes,m,May,18,2006,3,2,5
459438,0533542A,Bicyclus,madetes,m,Feb,23,2006,3,3,5
458814,0533543A,Bicyclus,madetes,m,Mar,16,2006,3,3,5
459017,0533544A,Bicyclus,madetes,m,Apr,6,2006,3,3,5
459375,0533545B,Bicyclus,madetes,m,Apr,28,2006,3,3,5
458628,0533546A,Bicyclus,madetes,m,May,18,2006,3,3,5
459149,0533546A,Bicyclus,madetes,m,May,18,2006,3,3,5
440912,0611541B,Bicyclus,madetes,f,Feb,1,2006,1,1,6
468395,0611543A,Bicyclus,madetes,f,Mar,14,2006,1,1,6
459189,0611545B,Bicyclus,madetes,m,Apr,26,2006,1,1,6
432127,0612532B,Bicyclus,madetes,m,Aug,31,2005,1,2,6
432568,0612533B,Bicyclus,madetes,m,Sep,14,2005,1,2,6
423143,0612534B,Bicyclus,madetes,m,Sep,28,2005,1,2,6
429096,0612534B,Bicyclus,madetes,m,Sep,28,2005,1,2,6
459374,0612541B,Bicyclus,madetes,m,Feb,1,2006,1,2,6
458750,0612544B,Bicyclus,madetes,m,Apr,5,2006,1,2,6
460780,0612544B,Bicyclus,madetes,m,Apr,5,2006,1,2,6
459432,0612545A,Bicyclus,madetes,m,Apr,25,2006,1,2,6
468201,0612545A,Bicyclus,madetes,f,Apr,25,2006,1,2,6
459080,0612545B,Bicyclus,madetes,m,Apr,26,2006,1,2,6
459451,0612545B,Bicyclus,madetes,m,Apr,26,2006,1,2,6
468410,0612545B,Bicyclus,madetes,f,Apr,26,2006,1,2,6
440169,0612546B,Bicyclus,madetes,m,May,17,2006,1,2,6
429539,0613531A,Bicyclus,madetes,m,Jul,5,2005,1,3,6
423028,0613534A,Bicyclus,madetes,m,Sep,27,2005,1,3,6
432148,0613534A,Bicyclus,madetes,m,Sep,27,2005,1,3,6
427295,0613534B,Bicyclus,madetes,m,Sep,28,2005,1,3,6
459297,0613541B,Bicyclus,madetes,m,Feb,1,2006,1,3,6
441008,0613544B,Bicyclus,madetes,m,Apr,5,2006,1,3,6
459108,0613544B,Bicyclus,madetes,m,Apr,5,2006,1,3,6
440847,0613545A,Bicyclus,madetes,m,Apr,25,2006,1,3,6
458945,0613545A,Bicyclus,madetes,m,Apr,25,2006,1,3,6
468324,0613545A,Bicyclus,madetes,f,Apr,25,2006,1,3,6
440966,0613545B,Bicyclus,madetes,m,Apr,26,2006,1,3,6
468352,0613545B,Bicyclus,madetes,f,Apr,26,2006,1,3,6
459435,0613546B,Bicyclus,madetes,m,May,17,2006,1,3,6
461162,0613546B,Bicyclus,madetes,m,May,17,2006,1,3,6
431640,0621531B,Bicyclus,madetes,m,Jul,6,2005,2,1,6
459380,0621544A,Bicyclus,madetes,m,Apr,4,2006,2,1,6
468411,0621546B,Bicyclus,madetes,f,May,17,2006,2,1,6
432463,0622537B,Bicyclus,madetes,m,Nov,30,2005,2,2,6
459347,0622545A,Bicyclus,madetes,m,Apr,25,2006,2,2,6
459191,0623544A,Bicyclus,madetes,m,Apr,4,2006,2,3,6
468459,0623544A,Bicyclus,madetes,f,Apr,4,2006,2,3,6
432298,0631533B,Bicyclus,madetes,m,Sep,14,2005,3,1,6
398411,0631534B,Bicyclus,madetes,F,Sep,28,2005,3,1,6
459376,0631544B,Bicyclus,madetes,m,Apr,5,2006,3,1,6
468084,0631544B,Bicyclus,madetes,f,Apr,5,2006,3,1,6
458632,0631545B,Bicyclus,madetes,m,Apr,26,2006,3,1,6
468445,0631546B,Bicyclus,madetes,f,May,17,2006,3,1,6
396061,0632531A,Bicyclus,madetes,F,Jul,5,2005,3,2,6
428724,0632531A,Bicyclus,madetes,m,Jul,5,2005,3,2,6
431790,0632535B,Bicyclus,madetes,m,Oct,19,2005,3,2,6
429667,0632536B,Bicyclus,madetes,m,Nov,9,2005,3,2,6
459234,0632544B,Bicyclus,madetes,m,Apr,5,2006,3,2,6
459319,0632544B,Bicyclus,madetes,m,Apr,5,2006,3,2,6
468168,0632544B,Bicyclus,madetes,f,Apr,5,2006,3,2,6
459032,0632545A,Bicyclus,madetes,m,Apr,25,2006,3,2,6
458640,0632546B,Bicyclus,madetes,m,May,17,2006,3,2,6
459300,0632546B,Bicyclus,madetes,m,May,17,2006,3,2,6
432349,0711535B,Bicyclus,madetes,m,Oct,7,2005,1,1,7
459002,0711544A,Bicyclus,madetes,m,Mar,30,2006,1,1,7
468240,0711545A,Bicyclus,madetes,f,Apr,20,2006,1,1,7
458751,0712542B,Bicyclus,madetes,m,Feb,17,2006,1,2,7
458625,0712544A,Bicyclus,madetes,m,Mar,30,2006,1,2,7
459309,0712545A,Bicyclus,madetes,m,Apr,20,2006,1,2,7
422605,0713531B,Bicyclus,madetes,m,Jul,15,2005,1,3,7
431892,0713534B,Bicyclus,madetes,m,Sep,23,2005,1,3,7
432773,0713536A,Bicyclus,madetes,m,Oct,27,2005,1,3,7
459353,0713541A,Bicyclus,madetes,m,Jan,26,2006,1,3,7
458733,0713542B,Bicyclus,madetes,m,Feb,17,2006,1,3,7
459412,0713542B,Bicyclus,madetes,m,Feb,17,2006,1,3,7
468442,0713542B,Bicyclus,madetes,f,Feb,17,2006,1,3,7
458738,0713544A,Bicyclus,madetes,m,Mar,30,2006,1,3,7
432137,0714533B,Bicyclus,madetes,m,Sep,9,2005,1,4,7
431594,0714534B,Bicyclus,madetes,m,Sep,23,2005,1,4,7
429703,0714536A,Bicyclus,madetes,m,Oct,27,2005,1,4,7
429850,0714537A,Bicyclus,madetes,m,Nov,17,2005,1,4,7
428031,0714537B,Bicyclus,madetes,m,Nov,18,2005,1,4,7
459222,0714542A,Bicyclus,madetes,m,Feb,16,2006,1,4,7
458838,0714542B,Bicyclus,madetes,m,Feb,17,2006,1,4,7
458951,0714542B,Bicyclus,madetes,m,Feb,17,2006,1,4,7
459354,0714542B,Bicyclus,madetes,m,Feb,17,2006,1,4,7
459226,0714543A,Bicyclus,madetes,m,Mar,9,2006,1,4,7
463859,0714544A,Bicyclus,madetes,m,Mar,30,2006,1,4,7
459033,0714544B,Bicyclus,madetes,m,Mar,31,2006,1,4,7
459135,0714544B,Bicyclus,madetes,m,Mar,31,2006,1,4,7
459342,0714544B,Bicyclus,madetes,m,Mar,31,2006,1,4,7
459434,0714544B,Bicyclus,madetes,m,Mar,31,2006,1,4,7
461134,0721541B,Bicyclus,madetes,m,Jan,27,2006,2,1,7
459325,0721545B,Bicyclus,madetes,m,Apr,21,2006,2,1,7
422160,0722533B,Bicyclus,madetes,m,Sep,9,2005,2,2,7
407230,0722535B,Bicyclus,madetes,m,Oct,7,2005,2,2,7
393213,0722537B,Bicyclus,madetes,F,Nov,18,2005,2,2,7
394379,0722537B,Bicyclus,madetes,F,Nov,18,2005,2,2,7
431390,0722538B,Bicyclus,madetes,m,Dec,9,2005,2,2,7
459259,0722542B,Bicyclus,madetes,m,Feb,17,2006,2,2,7
459298,0722543B,Bicyclus,madetes,m,Mar,10,2006,2,2,7
432224,0723533B,Bicyclus,madetes,m,Sep,9,2005,2,3,7
422600,0723536A,Bicyclus,madetes,m,Oct,27,2005,2,3,7
459400,0723544B,Bicyclus,madetes,m,Mar,31,2006,2,3,7
459252,0723545B,Bicyclus,madetes,m,Apr,21,2006,2,3,7
468360,0723545B,Bicyclus,madetes,f,Apr,21,2006,2,3,7
458887,0724541B,Bicyclus,madetes,m,Jan,27,2006,2,4,7
458788,0724542B,Bicyclus,madetes,m,Feb,17,2006,2,4,7
468321,0724542B,Bicyclus,madetes,f,Feb,17,2006,2,4,7
468176,0724545A,Bicyclus,madetes,f,Apr,20,2006,2,4,7
468407,0724545A,Bicyclus,madetes,f,Apr,20,2006,2,4,7
428508,0731533B,Bicyclus,madetes,m,Sep,9,2005,3,1,7
397425,0731535A,Bicyclus,madetes,F,Oct,6,2005,3,1,7
430125,0731535A,Bicyclus,madetes,m,Oct,6,2005,3,1,7
393639,0731535B,Bicyclus,madetes,F,Oct,7,2005,3,1,7
422834,0731537A,Bicyclus,madetes,m,Nov,17,2005,3,1,7
427416,0731537A,Bicyclus,madetes,m,Nov,17,2005,3,1,7
440161,0731541A,Bicyclus,madetes,m,Jan,26,2006,3,1,7
458789,0731541A,Bicyclus,madetes,m,Jan,26,2006,3,1,7
458692,0731541B,Bicyclus,madetes,m,Jan,27,2006,3,1,7
468041,0731542A,Bicyclus,madetes,f,Feb,16,2006,3,1,7
458813,0731542B,Bicyclus,madetes,m,Feb,17,2006,3,1,7
468203,0731542B,Bicyclus,madetes,f,Feb,17,2006,3,1,7
459243,0731544B,Bicyclus,madetes,m,Mar,31,2006,3,1,7
440831,0731545B,Bicyclus,madetes,m,Apr,21,2006,3,1,7
431708,0732534A,Bicyclus,madetes,m,Sep,22,2005,3,2,7
468091,0732541A,Bicyclus,madetes,f,Jan,26,2006,3,2,7
459270,0732542B,Bicyclus,madetes,m,Feb,17,2006,3,2,7
459357,0732542B,Bicyclus,madetes,m,Feb,17,2006,3,2,7
468086,0732542B,Bicyclus,madetes,f,Feb,17,2006,3,2,7
440408,0732544B,Bicyclus,madetes,m,Mar,31,2006,3,2,7
459122,0732545A,Bicyclus,madetes,m,Apr,20,2006,3,2,7
459377,0732545A,Bicyclus,madetes,m,Apr,20,2006,3,2,7
460859,0732545A,Bicyclus,madetes,m,Apr,20,2006,3,2,7
459254,0732545B,Bicyclus,madetes,m,Apr,21,2006,3,2,7
459459,0732545B,Bicyclus,madetes,m,Apr,21,2006,3,2,7
428540,0733536B,Bicyclus,madetes,m,Oct,28,2005,3,3,7
432246,0733537B,Bicyclus,madetes,m,Nov,18,2005,3,3,7
458989,0733541B,Bicyclus,madetes,m,Jan,27,2006,3,3,7
459265,0733544A,Bicyclus,madetes,m,Mar,30,2006,3,3,7
440197,0733545A,Bicyclus,madetes,m,Apr,20,2006,3,3,7
458639,0733545A,Bicyclus,madetes,m,Apr,20,2006,3,3,7
459212,0733545A,Bicyclus,madetes,m,Apr,20,2006,3,3,7
392792,0734536B,Bicyclus,madetes,F,Oct,28,2005,3,4,7
458801,0734542A,Bicyclus,madetes,m,Feb,16,2006,3,4,7
459052,0734542A,Bicyclus,madetes,m,Feb,16,2006,3,4,7
459154,0734542B,Bicyclus,madetes,m,Feb,17,2006,3,4,7
459196,0734542B,Bicyclus,madetes,m,Feb,17,2006,3,4,7
459225,0734542B,Bicyclus,madetes,m,Feb,17,2006,3,4,7
440881,0734543B,Bicyclus,madetes,m,Mar,10,2006,3,4,7
460926,0111546B,Bicyclus,martius,m,Apr,19,2006,1,1,1
393317,0112535B,Bicyclus,martius,M,Oct,5,2005,1,2,1
461161,0112544B,Bicyclus,martius,m,Mar,8,2006,1,2,1
459117,0112545B,Bicyclus,martius,m,Mar,29,2006,1,2,1
468050,0112546B,Bicyclus,martius,f,Apr,19,2006,1,2,1
394635,0113521A,Bicyclus,martius,F,Feb,16,2005,1,3,1
460943,0113546B,Bicyclus,martius,m,Apr,19,2006,1,3,1
461126,0113546B,Bicyclus,martius,m,Apr,19,2006,1,3,1
423225,0121521A,Bicyclus,martius,f,Feb,16,2005,2,1,1
395988,0122521A,Bicyclus,martius,M,Feb,16,2005,2,2,1
428829,0123521A,Bicyclus,martius,f,Feb,16,2005,2,3,1
398189,0123537B,Bicyclus,martius,M,Nov,16,2005,2,3,1
468157,0123545A,Bicyclus,martius,f,Mar,28,2006,2,3,1
468384,0131546A,Bicyclus,martius,f,Apr,18,2006,3,1,1
468272,0131547A,Bicyclus,martius,f,May,9,2006,3,1,1
432024,0132521A,Bicyclus,martius,f,Feb,16,2005,3,2,1
461409,0132546A,Bicyclus,martius,m,Apr,18,2006,3,2,1
393215,0133521A,Bicyclus,martius,F,Feb,16,2005,3,3,1
432336,0133521A,Bicyclus,martius,f,Feb,16,2005,3,3,1
458927,0133546B,Bicyclus,martius,m,Apr,19,2006,3,3,1
468188,0133546B,Bicyclus,martius,f,Apr,19,2006,3,3,1
392882,0134521A,Bicyclus,martius,M,Feb,16,2005,3,4,1
468135,0134545A,Bicyclus,martius,f,Mar,28,2006,3,4,1
432290,0135521A,Bicyclus,martius,f,Feb,16,2005,3,5,1
432709,0135521A,Bicyclus,martius,f,Feb,16,2005,3,5,1
428475,0141521A,Bicyclus,martius,f,Feb,16,2005,4,1,1
458990,0142543B,Bicyclus,martius,m,Feb,15,2006,4,2,1
458771,0142545A,Bicyclus,martius,m,Mar,28,2006,4,2,1
460867,0142545A,Bicyclus,martius,m,Mar,28,2006,4,2,1
468269,0142545A,Bicyclus,martius,f,Mar,28,2006,4,2,1
468141,0142545B,Bicyclus,martius,f,Mar,29,2006,4,2,1
460790,0142546A,Bicyclus,martius,m,Apr,18,2006,4,2,1
460934,0142546A,Bicyclus,martius,m,Apr,18,2006,4,2,1
468308,0142546A,Bicyclus,martius,f,Apr,18,2006,4,2,1
461278,0142547A,Bicyclus,martius,m,May,9,2006,4,2,1
461354,0142547A,Bicyclus,martius,m,May,9,2006,4,2,1
461275,0142547B,Bicyclus,martius,m,May,10,2006,4,2,1
397172,0143535B,Bicyclus,martius,M,Oct,5,2005,4,3,1
468159,0143545B,Bicyclus,martius,f,Mar,29,2006,4,3,1
393274,0144521A,Bicyclus,martius,F,Feb,16,2005,4,4,1
397326,0144536B,Bicyclus,martius,M,Oct,26,2005,4,4,1
393075,0144538B,Bicyclus,martius,M,Dec,7,2005,4,4,1
458650,0144545B,Bicyclus,martius,m,Mar,29,2006,4,4,1
461127,0144546A,Bicyclus,martius,m,Apr,18,2006,4,4,1
461422,0144546A,Bicyclus,martius,m,Apr,18,2006,4,4,1
398307,0211531B,Bicyclus,martius,M,Jun,16,2005,1,1,2
395626,0211532A,Bicyclus,martius,F,Jul,23,2005,1,1,2
396316,0211532A,Bicyclus,martius,M,Jul,23,2005,1,1,2
394408,0211532B,Bicyclus,martius,M,Jul,24,2005,1,1,2
397513,0211532B,Bicyclus,martius,M,Jul,24,2005,1,1,2
397762,0211532B,Bicyclus,martius,M,Jul,24,2005,1,1,2
397226,0211533B,Bicyclus,martius,F,Aug,10,2005,1,1,2
397098,0211534A,Bicyclus,martius,M,Aug,16,2005,1,1,2
394275,0211534B,Bicyclus,martius,M,Aug,17,2005,1,1,2
394455,0211535B,Bicyclus,martius,M,Sep,1,2005,1,1,2
395555,0211539A,Bicyclus,martius,M,Nov,2,2005,1,1,2
461459,0211544B,Bicyclus,martius,m,Mar,9,2006,1,1,2
468297,0212545B,Bicyclus,martius,f,Mar,30,2006,1,2,2
398364,0213533A,Bicyclus,martius,M,Aug,9,2005,1,3,2
468148,0213544A,Bicyclus,martius,f,Mar,8,2006,1,3,2
468265,0213544B,Bicyclus,martius,f,Mar,9,2006,1,3,2
458836,0213546A,Bicyclus,martius,m,Apr,19,2006,1,3,2
395999,0214535A,Bicyclus,martius,F,Aug,31,2005,1,4,2
468229,0214544B,Bicyclus,martius,f,Mar,9,2006,1,4,2
460784,0214551A,Bicyclus,martius,m,May,31,2006,1,4,2
460928,0221541A,Bicyclus,martius,m,Jan,4,2006,2,1,2
461578,0221545B,Bicyclus,martius,m,Mar,30,2006,2,1,2
468414,0221551A,Bicyclus,martius,f,May,31,2006,2,1,2
398483,02225311A,Bicyclus,martius,M,Dec,14,2005,2,2,2
394655,0222539A,Bicyclus,martius,F,Nov,2,2005,2,2,2
460762,0222544A,Bicyclus,martius,m,Mar,8,2006,2,2,2
461479,0222546A,Bicyclus,martius,m,Apr,19,2006,2,2,2
431646,0223535B,Bicyclus,martius,f,Sep,1,2005,2,3,2
468152,0224545B,Bicyclus,martius,f,Mar,30,2006,2,4,2
396148,0231532A,Bicyclus,martius,M,Jul,23,2005,3,1,2
392993,0231535A,Bicyclus,martius,M,Aug,31,2005,3,1,2
394183,0231535B,Bicyclus,martius,M,Sep,1,2005,3,1,2
395010,0231535B,Bicyclus,martius,M,Sep,1,2005,3,1,2
398148,0231538A,Bicyclus,martius,M,Oct,12,2005,3,1,2
468397,0231545B,Bicyclus,martius,f,Mar,30,2006,3,1,2
461544,0231547A,Bicyclus,martius,m,May,10,2006,3,1,2
458741,0231547B,Bicyclus,martius,m,May,11,2006,3,1,2
396895,0232534B,Bicyclus,martius,M,Aug,17,2005,3,2,2
393276,0232535B,Bicyclus,martius,M,Sep,1,2005,3,2,2
461171,0232543B,Bicyclus,martius,m,Feb,16,2006,3,2,2
461230,0232544A,Bicyclus,martius,m,Mar,8,2006,3,2,2
461248,0232544B,Bicyclus,martius,m,Mar,9,2006,3,2,2
468453,0232544B,Bicyclus,martius,f,Mar,9,2006,3,2,2
468386,0232545A,Bicyclus,martius,f,Mar,29,2006,3,2,2
461301,0232545B,Bicyclus,martius,m,Mar,30,2006,3,2,2
461345,0232545B,Bicyclus,martius,m,Mar,30,2006,3,2,2
461541,0232545B,Bicyclus,martius,m,Mar,30,2006,3,2,2
468087,0232545B,Bicyclus,martius,f,Mar,30,2006,3,2,2
468082,0232547B,Bicyclus,martius,f,May,11,2006,3,2,2
460812,0233543A,Bicyclus,martius,m,Feb,15,2006,3,3,2
461268,0233544A,Bicyclus,martius,m,Mar,8,2006,3,3,2
461428,0233547A,Bicyclus,martius,m,May,10,2006,3,3,2
396383,0234531B,Bicyclus,martius,M,Jun,16,2005,3,4,2
394626,0234533A,Bicyclus,martius,M,Aug,9,2005,3,4,2
394156,0234538A,Bicyclus,martius,M,Oct,12,2005,3,4,2
461167,0234543B,Bicyclus,martius,m,Feb,16,2006,3,4,2
468382,0234544B,Bicyclus,martius,f,Mar,9,2006,3,4,2
461534,0234545B,Bicyclus,martius,m,Mar,30,2006,3,4,2
468163,0241546B,Bicyclus,martius,f,Apr,20,2006,4,1,2
468427,0241546B,Bicyclus,martius,f,Apr,20,2006,4,1,2
395103,0242538A,Bicyclus,martius,F,Oct,12,2005,4,2,2
395866,0243536B,Bicyclus,martius,M,Sep,15,2005,4,3,2
461332,0243541A,Bicyclus,martius,m,Jan,4,2006,4,3,2
460825,0243541B,Bicyclus,martius,m,Jan,5,2006,4,3,2
461346,0243544B,Bicyclus,martius,m,Mar,9,2006,4,3,2
461425,0244544B,Bicyclus,martius,m,Mar,9,2006,4,4,2
459329,0244545B,Bicyclus,martius,m,Mar,30,2006,4,4,2
460921,0244545B,Bicyclus,martius,m,Mar,30,2006,4,4,2
461215,0244545B,Bicyclus,martius,m,Mar,30,2006,4,4,2
461352,0244545B,Bicyclus,martius,m,Mar,30,2006,4,4,2
440810,0311544B,Bicyclus,martius,m,Mar,22,2006,1,1,3
464214,0314544B,Bicyclus,martius,m,Mar,22,2006,1,4,3
468344,0321544A,Bicyclus,martius,f,Mar,21,2006,2,1,3
460773,0411542B,Bicyclus,martius,m,Feb,1,2006,1,1,4
461117,0411542B,Bicyclus,martius,m,Feb,1,2006,1,1,4
461379,0411543B,Bicyclus,martius,m,Feb,23,2006,1,1,4
468149,0411544B,Bicyclus,martius,f,Mar,16,2006,1,1,4
468045,0411546A,Bicyclus,martius,f,Apr,26,2006,1,1,4
468350,0411546A,Bicyclus,martius,f,Apr,26,2006,1,1,4
397747,0412534A,Bicyclus,martius,M,Aug,18,2005,1,2,4
461583,0412541A,Bicyclus,martius,m,Jan,11,2006,1,2,4
461450,0412542A,Bicyclus,martius,m,Jan,31,2006,1,2,4
461142,0412542B,Bicyclus,martius,m,Feb,1,2006,1,2,4
461385,0412543A,Bicyclus,martius,m,Feb,22,2006,1,2,4
461235,0412545B,Bicyclus,martius,m,Apr,6,2006,1,2,4
461026,0412546A,Bicyclus,martius,m,Apr,26,2006,1,2,4
461199,0412546A,Bicyclus,martius,m,Apr,26,2006,1,2,4
468258,0412546A,Bicyclus,martius,f,Apr,26,2006,1,2,4
468439,0412546A,Bicyclus,martius,f,Apr,26,2006,1,2,4
461285,0412546B,Bicyclus,martius,m,Apr,27,2006,1,2,4
461401,0412546B,Bicyclus,martius,m,Apr,27,2006,1,2,4
461420,0412546B,Bicyclus,martius,m,Apr,27,2006,1,2,4
461443,0412546B,Bicyclus,martius,m,Apr,27,2006,1,2,4
461592,0412546B,Bicyclus,martius,m,Apr,27,2006,1,2,4
461469,0412547A,Bicyclus,martius,m,May,17,2006,1,2,4
468078,0412547B,Bicyclus,martius,f,May,18,2006,1,2,4
461365,0413542A,Bicyclus,martius,m,Jan,31,2006,1,3,4
459041,0413542B,Bicyclus,martius,m,Feb,1,2006,1,3,4
461576,0413545A,Bicyclus,martius,m,Apr,5,2006,1,3,4
468231,0413545A,Bicyclus,martius,f,Apr,5,2006,1,3,4
468338,0413546A,Bicyclus,martius,f,Apr,26,2006,1,3,4
460898,0413546B,Bicyclus,martius,m,Apr,27,2006,1,3,4
461572,0413547A,Bicyclus,martius,m,May,17,2006,1,3,4
468271,0413551A,Bicyclus,martius,f,Jun,3,2006,1,3,4
393549,0414532B,Bicyclus,martius,F,Jul,15,2005,1,4,4
459235,0414542A,Bicyclus,martius,m,Jan,31,2006,1,4,4
461139,0414542B,Bicyclus,martius,m,Feb,1,2006,1,4,4
461311,0414544B,Bicyclus,martius,m,Mar,16,2006,1,4,4
468182,0414544B,Bicyclus,martius,f,Mar,16,2006,1,4,4
463911,0414545A,Bicyclus,martius,m,Apr,5,2006,1,4,4
458784,0414546A,Bicyclus,martius,m,Apr,26,2006,1,4,4
461218,0414546A,Bicyclus,martius,m,Apr,26,2006,1,4,4
461240,0414546A,Bicyclus,martius,m,Apr,26,2006,1,4,4
461152,0414547A,Bicyclus,martius,m,May,17,2006,1,4,4
468257,0414551A,Bicyclus,martius,m,Jun,3,2006,1,4,4
393204,0421531B,Bicyclus,martius,M,Jun,30,2005,2,1,4
395418,0421531B,Bicyclus,martius,F,Jun,30,2005,2,1,4
396970,0421531B,Bicyclus,martius,M,Jun,30,2005,2,1,4
394475,0421532A,Bicyclus,martius,M,Jul,14,2005,2,1,4
398149,0421534A,Bicyclus,martius,M,Aug,18,2005,2,1,4
458882,0421546B,Bicyclus,martius,m,Apr,27,2006,2,1,4
459313,0421546B,Bicyclus,martius,m,Apr,27,2006,2,1,4
461085,0421546B,Bicyclus,martius,m,Apr,27,2006,2,1,4
461310,0421547B,Bicyclus,martius,m,May,18,2006,2,1,4
396808,0422531A,Bicyclus,martius,M,Jun,29,2005,2,2,4
397514,0422531B,Bicyclus,martius,M,Jun,30,2005,2,2,4
397541,0422531B,Bicyclus,martius,M,Jun,30,2005,2,2,4
395698,0422535A,Bicyclus,martius,M,Aug,24,2005,2,2,4
396543,0422535A,Bicyclus,martius,M,Aug,24,2005,2,2,4
468378,0422542A,Bicyclus,martius,f,Jan,31,2006,2,2,4
461087,0422545A,Bicyclus,martius,m,Apr,5,2006,2,2,4
461336,0422546A,Bicyclus,martius,m,Apr,26,2006,2,2,4
461493,0422546A,Bicyclus,martius,m,Apr,26,2006,2,2,4
468466,0422546A,Bicyclus,martius,f,Apr,26,2006,2,2,4
460896,0422546B,Bicyclus,martius,m,Apr,27,2006,2,2,4
461229,0422546B,Bicyclus,martius,m,Apr,27,2006,2,2,4
468335,0422546B,Bicyclus,martius,f,Apr,27,2006,2,2,4
461462,0422547A,Bicyclus,martius,m,May,17,2006,2,2,4
394931,0423531A,Bicyclus,martius,M,Jun,29,2005,2,3,4
468223,0423546A,Bicyclus,martius,f,Apr,26,2006,2,3,4
461317,0423546B,Bicyclus,martius,m,Apr,27,2006,2,3,4
461494,0423546B,Bicyclus,martius,m,Apr,27,2006,2,3,4
461537,0423546B,Bicyclus,martius,m,Apr,27,2006,2,3,4
461466,0423551A,Bicyclus,martius,m,Jun,3,2006,2,3,4
392086,0424532B,Bicyclus,martius,M,Jul,15,2005,2,4,4
397016,0424532B,Bicyclus,martius,M,Jul,15,2005,2,4,4
393146,0424537B,Bicyclus,martius,M,Sep,22,2005,2,4,4
461566,0424541B,Bicyclus,martius,m,Jan,12,2006,2,4,4
459417,0424542B,Bicyclus,martius,m,Feb,1,2006,2,4,4
468463,0424542B,Bicyclus,martius,f,Feb,1,2006,2,4,4
461382,0424543B,Bicyclus,martius,m,Feb,23,2006,2,4,4
461185,0424544B,Bicyclus,martius,m,Mar,16,2006,2,4,4
458669,0424545A,Bicyclus,martius,m,Apr,5,2006,2,4,4
460917,0424545A,Bicyclus,martius,m,Apr,5,2006,2,4,4
461182,0424545B,Bicyclus,martius,m,Apr,6,2006,2,4,4
461333,0424545B,Bicyclus,martius,m,Apr,6,2006,2,4,4
468133,0424546A,Bicyclus,martius,f,Apr,26,2006,2,4,4
468347,0424546A,Bicyclus,martius,f,Apr,26,2006,2,4,4
461267,0424546B,Bicyclus,martius,m,Apr,27,2006,2,4,4
461389,0424546B,Bicyclus,martius,m,Apr,27,2006,2,4,4
392956,0511532B,Bicyclus,martius,M,Aug,31,2005,1,1,5
460892,0511541A,Bicyclus,martius,m,Feb,2,2006,1,1,5
461025,0511542A,Bicyclus,martius,m,Feb,23,2006,1,1,5
460887,0511543B,Bicyclus,martius,m,Mar,17,2006,1,1,5
461043,0511544A,Bicyclus,martius,m,Apr,6,2006,1,1,5
460777,0511545A,Bicyclus,martius,m,Apr,27,2006,1,1,5
461384,0511545A,Bicyclus,martius,m,Apr,27,2006,1,1,5
